updated_label,original_url,old_label,source_article,explanations,rationale
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Ad-Hominem-Tu-quoque,ad hominem; tu quoque,"Helga: You should not be eating that... it has been scientifically proven that eating fat burgers are no good for your health.
Hugh: You eat fat burgers all the time so that can’t be true.
"," It doesn’t matter (to the truth claim of the argument at least) if Helga follows her own advice or not.  While it might appear that the reason she does not follow her own advice is that she doesn’t believe it’s true, it could also be that those fat burgers are just too damn irresistible.",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Ad-Hominem-Tu-quoque,ad hominem; tu quoque,"Jimmy Swaggart argued strongly against sexual immorality, yet while married, he has had several affairs with prostitutes; therefore, sexual immorality is acceptable."," The fact Jimmy Swaggart likes to play a round of bedroom golf with some local entrepreneurial ladies, is not evidence for sexual immorality in general, only that he is sexually immoral.",
ad hominem,https://quizizz.com/admin/quiz/5facd45ea2df0f001bd29f8f/fallacies-and-research,argument from fallacy; tu quoque,"Lola: I don't think John would be a good fit to manage this project, because he doesn't have a lot of experience with project management.
John: But you don't have a lot of experience in project management either!",,
ad hominem,https://www.pesec.no/24-most-common-logical-fallacies/,tu quoque,"Nicole identified that Hannah had committed a logical fallacy, but instead of addressing the substance of her claim, Hannah accused Nicole of committing a fallacy earlier on in the conversation.",,
ad hominem,https://kspope.com/fallacies/fallacies.php,tu quoque,I have been accused of using an ad hominem approach in trying to defend my research. But those who attack me and my research are also using ad hominem. And they started it!,,
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Psychogenetic-Fallacy,bulverism; genetic fallacy,"George: Man, those girls are smokin' hot!
Derek: No, they're not. You're a victim of the cheerleader effect. When girls are together in a group, each girl looks a lot better than if you were to see her without the other girls.
"," Besides the fact that ""smokin' hot"" is a subjective evaluation, meaning that the girls could be hot to George but not Derek, Derek is assuming George's evaluation is wrong because of the psychological effect known as the cheerleader effect.",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Psychogenetic-Fallacy,bulverism; genetic fallacy,"Lucas: I remember when I was about three years old my mother saved me from almost being eaten by a shark.
Katie: I doubt that. What you are experiencing is what cognitive psychologists refer to as a ""false memory.""
"," There are two problems here that make Katie guilty of fallacious reasoning. First, she is assuming Lucas' story is not true because of a false memory. Second, she is phrasing this objection with unwarranted confidence.",
ad hominem,https://quizizz.com/admin/quiz/603c4135fe49e5001bc1c557/activity-march-logical-fallacies,poisoning the well,Don’t believe what Alex says about global warming. Alex dropped out of college!,,
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Bulverism,bulverism,"Martin: All white people are not racists.
Charlie: Yes they are. You just believe that because you are white.
",Charlie is making two errors,
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Bulverism,bulverism,"Mom: Remember, dear. Nobody's going to buy the cow if they get the milk for free.
Daughter: You are only saying that because you are my mother.
Daughter: Wait... did you just call me a cow?
"," Mom is doing her best to advise her daughter that she should be a bit more sexually reserved with her male suitors, cautioning her that she is unlikely to get any commitments unless she holds back sex. Although the claim is indeed dubious, the daughter assumes that it is wrong because of the source (her mother) and her mother's suspected motives (to get her married). So the mother must be wrong (assumption) because of her motives, and it is because of her motives that she is wrong (circular reasoning and the genetic fallacy).",
ad hominem,https://quizizz.com/admin/quiz/601343982b55e4001d363287/eapp-logical-fallacy,poisoning the well,"""Do not listen to Luisa, she will only tell you lies about the recent activities given in our EAPP class.""",,
ad hominem,https://quizizz.com/admin/quiz/60c66e403fb5ff001bc8192e/logical-fallacies-part,poisoning the well,"Bill: “I believe that abortion is morally wrong.”
Dave: “Of course you would say that, you’re a priest.”
Bill: “What about the arguments I gave to support my position?”
Dave: “Those don’t count. Like I said, you’re a priest, so you have to say that abortion is wrong. Further, you are just a lackey to the Pope, so I can’t believe what you say.”",,
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Poisoning-the-Well,poisoning the well,"Tim: Boss, you heard my side of the story why I think Bill should be fired and not me.  Now, I am sure Bill is going to come to you with some pathetic attempt to weasel out of this lie that he has created.
"," Tim is poisoning the well by priming his boss by attacking Bill’s character, and setting up any defense Bill might present as “pathetic”.  Tim is using this fallacious tactic here, but if the boss were to accept Tim’s advice about Bill, she would be committing the fallacy.",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Poisoning-the-Well,poisoning the well,"I hope I presented my argument clearly.  Now, my opponent will attempt to refute my argument by his own fallacious, incoherent, illogical version of history."," Not a very nice setup for the opponent.  As an audience member, if you allow any of this “poison” to affect how you evaluate the opponent’s argument, you are guilty of fallacious reasoning.",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Traitorous-Critic-Fallacy,traitorous critic,"Gertrude: I am tired of having to fill out these forms all day. Can't we find a more efficient system?

Cindy-Lou: If you're not happy with the way we do things, we can find someone who is!","Cindy-Lou did not address the concern, but essentially threatened Gertrude to shut up or lose her job. This example might also be seen as appeal to force .
",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Traitorous-Critic-Fallacy,traitorous critic,"Steve: In Sweden, college is free for citizens. How come we can't do that here?

Ed: If you like Sweden so much, move there. The USA would be glad to be rid of your liberal ass!","Besides begging the question (Steve did not say he liked Sweden), Ed refused to address the question asked and deflected with a disingenuous question on why Steve does not move to Sweden.
",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Traitorous-Critic-Fallacy,traitorous critic,"Gertrude: I am tired of having to fill out these forms all day. Can't we find a more efficient system?
Cindy-Lou: If you're not happy with the way we do things, we can find someone who is!
"," Cindy-Lou did not address the concern, but essentially threatened Gertrude to shut up or lose her job. This example might also be seen as appeal to force .",
ad hominem,https://www.logicallyfallacious.com/logicalfallacies/Traitorous-Critic-Fallacy,traitorous critic,"Steve: In Sweden, college is free for citizens. How come we can't do that here?
Ed: If you like Sweden so much, move there. The USA would be glad to be rid of your liberal ass!
"," Besides begging the question (Steve did not say he liked Sweden), Ed refused to address the question asked and deflected with a disingenuous question on why Steve does not move to Sweden.",
fallacy of logic,https://quizizz.com/admin/quiz/5eaf7e183b1615001c576e20/logical-fallacies,false analogy,"""The mind is like a knife, cutting through difficult problems. But just as too much cutting dulls a knife, so too much education dulls the mind.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5a785356c0a53f001fa6b5a1/logical-fallacies,false analogy,"""That's why, under my plan, individuals will be required to carry basic health insurance -- just as most states require you to carry auto insurance. Likewise, businesses will be required to either offer their workers health care, or chip in to help cover the cost of their workers."" President Obama on Universal Health Coverage (some feel that health insurance and car insurance are different on many fundamental aspects, and this is a bad comparison)",,
fallacy of logic,https://quizizz.com/admin/quiz/5cbde6b63d0929001a1ffc3c/logical-fallacies,false analogy,Sandra is an angel from heaven. She gave me a free lunch today.,,
fallacy of logic,https://quizizz.com/admin/quiz/5cbde6b63d0929001a1ffc3c/logical-fallacies,false analogy,"We live in paradise, but we don't know it.",,
fallacy of logic,https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies,false analogy,What is wrong with Tanya? She only has five hundred dollars saved and she’s going away to college next year. That would be like letting my four-year-old brother go to Russia by hisself.,,
fallacy of logic,https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies,false analogy,"If we can send a woman into outerspace and communicate with them while they are there, then surely we can learn to communicate with one another in our state.",,
fallacy of logic,https://quizizz.com/admin/quiz/606e159096512c001b668565/logical-fallacies,false analogy,"Kids: If you wouldn't eat your dog, why eat a turkey? Go vegan.",,
fallacy of logic,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,false analogy,"If I say that a surgeon should be allowed to use a guidebook to carry out surgery like a student can use open notes on a test, I have made a",,
fallacy of logic,https://quizizz.com/admin/quiz/5f94b60e682994001daa62b4/logical-fallacies,false analogy,"It is ridiculous to have spent thousands of dollars to rescue those two whales trapped in the Arctic ice. Why, look at all the people trapped in jobs they don’t like.",,
fallacy of logic,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,false analogy,"The book ""Investing for Dummies"" really helped me understand my finances better. The book ""Chess for Dummies"" was written by the same author, was published by the same press, and costs about the same amount, so it would probably help me understand my finances as well.",,
fallacy of logic,https://quizizz.com/admin/quiz/60242064a66179001be30a7b/logical-fallacies,false analogy,Not believing in the Tooth Fairy is like denying that the Titanic sank because eye-witnesses did not agree if the ship broke in half before or after it sank.,,
fallacy of logic,https://quizizz.com/admin/quiz/5fc513ccc22a8c001b2c995b/logical-fallacies-more,false analogy,Santa has a red suit. My dad has a red suit. My dad must be Santa Claus! (This is an example of...),,
fallacy of logic,https://quizizz.com/admin/quiz/5da783b3216605001ad267df/match-logical-fallacies,false analogy,We shouldn't let teenagers keep their phones just because they're upset at losing them; most babies cry when you take their toys away too.,,
fallacy of logic,https://quizizz.com/admin/quiz/5e51cbba17bc4d001c561614/group-logical-fallacies,false analogy,"""Just like students are given a couple of weeks of preparation before taking exams, doctors should also be given few days or weeks to prepare themselves before an operation or surgery, after all surgery is not as easy task""
Is an example of....",,
fallacy of logic,https://quizizz.com/admin/quiz/5f9c63e4f397fd001e86a26a/logical-fallacies-check,false analogy,Schools are like families; therefore teachers (like parents) should be allowed to discipline their students.,,
fallacy of logic,https://quizizz.com/admin/quiz/602f2741339967001ca8a849/fallacies-of-arguments-based-on-reason,false analogy,"""Cars cause more deaths than firearms do, so if we ban firearms we should also ban cars.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5db2bfe7c071cc001c22208b/logical-fallacies,false analogy,"""I believe that PNoy is the Abraham Lincoln of the Philippines.""",,
fallacy of logic,https://quizizz.com/admin/quiz/600a16eae0ec11001c2283fb/logical-fallacies-practice,false analogy,"Asking students to sit in the same class for 2 hours is like asking them to wander the desert alone, with no water, for a week.",,
fallacy of logic,https://quizizz.com/admin/quiz/5fac75e5dc466f001c2cbeeb/logical-fallacies,false analogy,"""You passed everyone in the class, so I should get extra credit"" is an example of",,
fallacy of logic,https://quizizz.com/admin/quiz/5e455f8951693e001c452406/fallacies-of-argument-ch,false analogy,"""Politicians and diapers must be changed often, and for the same reason.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5df2adeda8bd46001b14dac3/logical-fallacy-quiz,false analogy,Not tipping your waiter is like stealing money right out of someone's wallet.,,
fallacy of logic,https://quizizz.com/admin/quiz/5a71115d28be22001ce11b57/logical-fallacy-practice,false analogy,"The book Investing for Dummies really helped me understand my finances better. The book Chess for Dummies was written by the same author, was published by the same press, and costs about the same amount, so it would probably help me understand my finances as well.",,
fallacy of logic,https://quizizz.com/admin/quiz/591cafca6f261f1700497ef1/english-final,false analogy,"Schools are like families; therefore teachers (like parents) should be allowed to discipline their students.
Which logical fallacy is represented here?",,
fallacy of logic,https://quizizz.com/admin/quiz/5aa8942d5ae5a90019188726/fallacies,false analogy,"Since a single human cell becomes a grown man over a period of a few years, then surely it can't be impossible for a single-cell organism to become the human race over a period of several million years.",,
fallacy of logic,https://quizizz.com/admin/quiz/5aa8942d5ae5a90019188726/fallacies,false analogy,"A cloud is 90 percent water; a watermelon is 90 percent water. Therefore, since a plane can fly through a cloud, a plane can fly through a watermelon.",,
fallacy of logic,https://quizizz.com/admin/quiz/580e34f556bd584f78ecbb48/logical-fallacies,false analogy,"Smoking cigarettes is just like ingesting arsenic into your system; both have been shown to be causally related to death. If you wouldn't want to take a spoonful of arsenic, I would think that you wouldn't want to continue smoking.",,
fallacy of logic,https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,false analogy,"Julie was trying to demonstrate to the audience of her speech that gender inequality is like ordering fast food. ""It's not good for us,"" she said, ""but we do it all the time and men tend to go out for a burger and fries more than women do.""
What fallacy is this?",,
fallacy of logic,https://quizizz.com/admin/quiz/5f5eb6911fc223001bc34b31/logical-fallacies,false analogy,"Employees are like nails. Just as nails must be hit in the head in order to make them work, so must employees.",,
fallacy of logic,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,false analogy,People who buy stocks are no different from people who bet on horse racing. They both risk their money with little chance of making a big profit.,,
fallacy of logic,https://quizizz.com/admin/quiz/5fab3cc677f31f001e81b694/appeals-and-fallacies-quiz,false analogy,Covid-19 is like 10 people doing arts and crafts together and one of them is working with glitter. How many art projects in the group get glitter on them?,,
fallacy of logic,https://quizizz.com/admin/quiz/5e97bbd812a258001ba32871/fallacies,false analogy,People are like dogs. They respond best to clear discipline.,,
fallacy of logic,https://quizizz.com/admin/quiz/5e97bbd812a258001ba32871/fallacies,false analogy,Guns are like hammers--they're both tools with metal parts that could be used to kill someone. And yet it would be ridiculous to restrict the purchase of hammers--so restrictions on purchasing guns are equally ridiculous.,,
fallacy of logic,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,false analogy,"Medical Student: ""No one objects to a physician looking up a difficult case in medical books. Why, then, shouldn't students taking a difficult examination be permitted to use their textbooks?""",,
fallacy of logic,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,false analogy,People who have to have a cup of coffee every morning before they can function have no less a problem than alcoholics who have to have their alcohol each day to sustain them.,,
fallacy of logic,https://quizizz.com/admin/quiz/601ab1436b68c3001b346fbc/logical-fallacy,false analogy,"Doctors refer to medical books all the time when they are treating patients. In the same way, I should be allowed to use a textbook in my medical exam.",,
fallacy of logic,https://quizizz.com/admin/quiz/5ba47346e4fc100019e0c6da/logical-fallacy-examples,false analogy,comparison or metaphors to relate ideas or situations that are not really that similar,,
fallacy of logic,https://quizizz.com/admin/quiz/5daf7ec72f9b1b001b82cc7e/can-you-name-this-fallacy,false analogy,"The book Investing for Dummies really helped me understand my finances better. The book Chess for Dummies was written by the same author, was published by the same press, and costs about the same amount, so it will probably help me understand my finances, too.",,
fallacy of logic,https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,false analogy,"Hybrid cars are like solar power, full of promise but too expensive. We’ll never be able to build affordable hybrid cars.",,
fallacy of logic,https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,false analogy,Encampment is like basic training. It’s CAP’s equivalent to Boot Camp.,,
fallacy of logic,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,false analogy,"If the state can require car seats for small children and infants, they can just as easily require mothers to breast-feed instead of using formula.",,
fallacy of logic,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,false analogy,Allowing people to possess guns is like giving a bomb to a bunch of kids.,,
fallacy of logic,https://kspope.com/fallacies/fallacies.php,false analogy,"There were wonderful psychologists who passed away several decades ago. If they could be effective in what they did without reading any of the studies or other articles that have been published in the last several decades, there's no need for me to read any of those works in order to be effective.",,
fallacy of logic,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,false analogy,FDR was a mighty engine pulling country out of desert of Great Depression,,
fallacy of logic,https://www.thoughtco.com/false-analogy-fallacy-1690850,false analogy,"There are seven windows given to animals in the domicile of the head: two nostrils, two eyes, two ears, and a mouth...From this and many other similarities in Nature, too tedious to enumerate, we gather that the number of planets must necessarily be seven.",,
fallacy of logic,https://www.thoughtco.com/false-analogy-fallacy-1690850,false analogy,a mad scientist builds a rocket to the sun but plans to embark at night to avoid being cremated.,"Here a false analogy is created between the sun and a light bulb, suggesting that when the sun is not shining it is not 'turned on,' and hence, not hot.",
fallacy of logic,https://www.thoughtco.com/false-analogy-fallacy-1690850,false analogy,"the analogy 'animal Auschwitz,' which compares the treatment of animals to the treatment of Jews, gays and other groups during the Nazi era.","Arguably, the treatment of animals is terrible in some cases, but it is arguably different in degree and kind from what happened in Nazi Germany.",
fallacy of logic,https://www.thoughtco.com/false-analogy-fallacy-1690850,false analogy,"surgeons have X-rays to guide them during an operation, lawyers have briefs to guide them during a trial, carpenters have blueprints to guide them when they are building a house. Why, then, shouldn’t students be allowed to look at their textbooks during an examination?","the argument is all wrong. Doctors, lawyers, and carpenters aren’t taking a test to see how much they have learned, but students are. The situations are altogether different, and you can’t make an analogy between them",
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Weak-Analogy,false analogy,"Not believing in the literal resurrection of Jesus because the Bible has errors and contradictions, is like denying that the Titanic sank because eye-witnesses did not agree if the ship broke in half before or after it sank."," This is an actual analogy used by a Christian debater (one who usually appears to value reason and logic).  There are several problems with this analogy, including",
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Weak-Analogy,false analogy,Believing in the literal resurrection of Jesus is like believing in the literal existence of zombies.,This is a common analogy used by some atheists who argue against Christianity.  It is a weak analogy because,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,false analogy,"The solar system reminds me of an atom, with planets orbiting the sun like electrons orbiting the nucleus. We know that electrons can jump from orbit to orbit; so we must look to ancient records for sightings of planets jumping from orbit to orbit also.",,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,false analogy,"Minds, like rivers, can be broad. The broader the river, the shallower it is. Therefore, the broader the mind, the shallower it is.",,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,false analogy,We have pure food and drug laws; why can't we have laws to keep moviemakers from giving us filth ?,,
fallacy of logic,http://www.testsherpa.com/lsat/secret-lsat-logic-flaws/,false analogy,Running the government is like running a business. You can’t keep running into debt and expect to be successful.,"The author argues that two things are similar in some ways, therefore they are similar in all ways.",Think about where the two things are not similar. Isn’t the goal of government quite different than the goal of business?
fallacy of logic,https://quizizz.com/admin/quiz/5e8e1294ef3a86001c26e868/logical-fallacy,false analogy; inconsistent comparison,"Doctors refer to medical books all the time when they are treating patients. In the same way, I should be allowed to use a text book in my medical exam.",,
fallacy of logic,https://quizizz.com/admin/quiz/5edf4d164fcd03001b2b46f0/logic,affirming the consequent,"If Joe eats greasy food, he will feel sick.
Joe feels sick.
Therefore, Joe ate greasy food.",,
fallacy of logic,https://kspope.com/fallacies/fallacies.php,affirming the consequent,People who are psychotic act in a bizarre manner. This person acts in a bizarre manner. Therefore: This person is psychotic.,,
fallacy of logic,https://kspope.com/fallacies/fallacies.php,affirming the consequent,"If this client is competent to stand trial, she will certainly know the answers to at least 80% of the questions on this standardized test. She knows the answers to 87% of the test questions. Therefore she is competent to stand trial.",,
fallacy of logic,https://www.thoughtco.com/what-is-a-converse-error-3126461,affirming the consequent,"If I eat fast food for dinner, then I have a stomach ache in the evening. I had a stomach ache this evening. Therefore I ate fast food for dinner.",,
fallacy of logic,https://www.thoughtco.com/what-is-a-converse-error-3126461,affirming the consequent,"If Joe robbed a bank then he has a million dollars. Joe has a million dollars, so Joe robbed a bank.",,
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Affirming-the-Consequent,affirming the consequent,"If taxes are lowered, I will have more money to spend.
I have more money to spend.
Therefore, taxes must have been lowered."," I could have had more money to spend simply because I gave up crack-cocaine, prostitute solicitation, and baby-seal-clubbing expeditions.",
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Affirming-the-Consequent,affirming the consequent,"If it’s brown, flush it down.
I flushed it down.
Therefore, it was brown."," No!  I did not have to follow the, “if it’s yellow, let it mellow” rule -- in fact, if I did follow that rule I would probably still be single.  The stated rule is simply, “if it’s brown” (the antecedent), then (implied), “flush it down” (the consequent).  From this, we cannot imply that we can ONLY flush it down if it is brown.  That is a mistake -- a logical fallacy.",
fallacy of logic,https://quizizz.com/admin/quiz/5e46e2e7e55b37001bcd76e9/logic-guide-quiz,affirming a disjunct,"P or Q.
P.
Therefore, not Q.
P or Q.",,
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Affirming-a-Disjunct,affirming a disjunct,"I can’t stop eating these chocolates.  I really love chocolate, or I seriously lack willpower.  I know I really love chocolate; therefore, I cannot lack willpower."," Ignoring the possible false dilemma, the fact that one really loves chocolate does not automatically exclude the other possibility of lacking willpower.",
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Affirming-a-Disjunct,affirming a disjunct,"I am going to bed or watching TV.  I am exhausted, so I will go to bed; therefore, I cannot watch TV."," It is logically and physically possible to go to bed and watch TV at the same time, I know that for a fact as I do it just about every night.  The “or” does not logically exclude the option that is not chosen.",
fallacy of logic,https://quizizz.com/admin/quiz/601ab1436b68c3001b346fbc/logical-fallacy,non-sequitur,We should stop using hairspray because it is snowing in New York.,,
fallacy of logic,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,non-sequitur,"Jack is a good athlete. Jack comes from Canada. Therefore, all Canadians are good athletes.""",,
fallacy of logic,https://quizizz.com/admin/quiz/580e34f556bd584f78ecbb48/logical-fallacies,non-sequitur,"All men are mortal, and Socrates is a man, therefore Socrates likes dogs.",,
fallacy of logic,https://quizizz.com/admin/quiz/606e159096512c001b668565/logical-fallacies,non-sequitur,She's wearing red shoes. Her favorite color must be red.,,
fallacy of logic,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,non-sequitur,"Girl:"" I'm worried that my friend is mad at me.""
Friend: ""I wonder what you call a male lady bug?""",,
fallacy of logic,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,non-sequitur,"He has my vote for senator, because he has the best shirts.

What logic fallacy does this represent?",,
fallacy of logic,https://quizizz.com/admin/quiz/60242064a66179001be30a7b/logical-fallacies,non-sequitur,"People generally like to walk on the beach. Beaches have sand. Therefore, having sand floors in homes would be a great idea!",,
fallacy of logic,https://quizizz.com/admin/quiz/606da344cc5eda001ba2e53c/fallacies-quiz,non-sequitur,"We must have a poltergeist in the house. When the dog ran under the table, the vase just seemed to jump off the shelf all by itself.",,
fallacy of logic,https://quizizz.com/admin/quiz/5fadd7513db61a001b0864b9/logical-fallacies,non-sequitur,"""People generally like to walk on the beach. Beaches have sand. Therefore, having sand floors in homes would be a great idea!""",,
fallacy of logic,https://quizizz.com/admin/quiz/5c890a34b355a3001d6addb9/logical-fallacies,non-sequitur,"Good people don't lie. You told a lie. Therefore, you are not a good person.",,
fallacy of logic,https://quizizz.com/admin/quiz/5da9e081053807001aa9c382/logical-fallacies,non-sequitur,"Person A: ""What's the weather like?""
Person B: ""It's 2:00""",,
fallacy of logic,https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt,non-sequitur,"I would have done my homework, but my refrigerator stopped working.",,
fallacy of logic,https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt,non-sequitur,"Bats are mammals. Bats can fly. Pigs are also mammals, therefore pigs can fly.",,
fallacy of logic,https://quizizz.com/admin/quiz/5dfa3507a2918c001b19927c/rhetorical-fallacies-practice,non-sequitur,How can I be expected to do my homework when billions of people around the world are throwing their plastic water bottles away without recycling them?,,
fallacy of logic,https://quizizz.com/admin/quiz/57ed12c2ab9ee6a72c85dad2/weekly-quiz-review,non-sequitur,Someone who says something which does not flow logically in the conversation is guilty of using:,,
fallacy of logic,https://quizizz.com/admin/quiz/5fa314fe29f97f001b7e198f/fallacy-quiz,non-sequitur,My fridge isn't working. I should probably finish that book I've been reading.,,
fallacy of logic,https://quizizz.com/admin/quiz/5a663673f2554e001b8563e1/logical-fallacy-review-game,non-sequitur,"The Earth is round.
Therefore, Trump.",,
fallacy of logic,https://quizizz.com/admin/quiz/5f92210a751b3b001b2262a2/logical-fallacies,non-sequitur,"""1 is a number and 2 is a number so 1 = 2""",,
fallacy of logic,https://quizizz.com/admin/quiz/5f92210a751b3b001b2262a2/logical-fallacies,non-sequitur,"""Men are human. Mary is a human. Therefore, Mary is a man.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5f92210a751b3b001b2262a2/logical-fallacies,non-sequitur,"""If my hair looks nice, people will love me.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5f92210a751b3b001b2262a2/logical-fallacies,non-sequitur,"""If you buy a computer, you will become smarter.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5f92210a751b3b001b2262a2/logical-fallacies,non-sequitur,"""We both like music, so we should get married.""",,
fallacy of logic,https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,non-sequitur,"""The research I found on cell phone use in the classroom suggests that students can be distracted when they have access to texting. This leads me to believe that all high school students should not be allowed to have their phones on them at school anytime.",,
fallacy of logic,https://quizizz.com/admin/quiz/5f5eb6911fc223001bc34b31/logical-fallacies,non-sequitur,He sometimes behaves violently when I am around him. I don't know what it is that I am doing to make him become so violent.,,
fallacy of logic,https://quizizz.com/admin/quiz/599efbff85c2391000f1bea7/argumentation,non-sequitur,"'Cotton and grain crops were lower this year than last. So, people must be stealing them.""
This is an example of what kind of logical fallacy?",,
fallacy of logic,https://quizizz.com/admin/quiz/5daf7ec72f9b1b001b82cc7e/can-you-name-this-fallacy,non-sequitur,"Nuclear disarmament is a risk, but everything in life involves a risk. Every time you drive in a car you are taking a risk. If you're willing to drive in a car, you should be willing to have disarmament.",,
fallacy of logic,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,non-sequitur,Mrs. Sedik really knows math; she would be an excellent math instructor.,The conclusion may not be valid. Here an INFERENCE is substituted for a logical conclusion. One cannot automatically conclude that all individuals who are good at math can teach this subject well.,
fallacy of logic,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,non-sequitur,Jim spends most of his spare time hiking and picking up rocks for his collection. He really should go to college and study to become a geologist.,,
fallacy of logic,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,non-sequitur,Photo shows flying saucer,,
fallacy of logic,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,non-sequitur,aliens must have visited Earth,,
fallacy of logic,https://www.proprofs.com/quiz-school/quizreport.php?title=identifying-logical-fallacies&sid=270424919,non-sequitur,Why should we worry about the negative depiction of women in music videos when thousands of women are dying of AIDS each year?,,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,non-sequitur,Tens of thousands of Americans have seen lights in the night sky which they could not identify. The existence of life on other planets is fast becoming certainty !,,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,non-sequitur,"arguing at length that your religion is of great help to many people. Then, concluding that the teachings of your religion are undoubtably true",,
fallacy of logic,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,non-sequitur,"Bill lives in a large building, so his apartment must be large.""",,
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Non-Sequitur,non-sequitur,"People generally like to walk on the beach.  Beaches have sand.  Therefore, having sand floors in homes would be a great idea!"," As cool as the idea of sand floors might sound, the conclusion does not follow from the premises.  The fact that people generally like to walk on sand does not mean that they want sand in their homes, just like because people generally like to swim, they shouldn’t flood their houses.",
fallacy of logic,https://www.logicallyfallacious.com/logicalfallacies/Non-Sequitur,non-sequitur,"Buddy Burger has the greatest food in town.  Buddy Burger was voted #1 by the local paper.  Therefore, Phil, the owner of Buddy Burger, should run for president of the United States."," I bet Phil makes one heck of a burger, but it does not follow that he should be president.",
fallacy of logic,https://quizizz.com/admin/quiz/5e46e2e7e55b37001bcd76e9/logic-guide-quiz,argument from fallacy,"Ivan: You cannot borrow my car because it turns back into a pumpkin at midnight.
Sidney: If you really think that, you’re an idiot.
Ivan: That is an ad hominem; therefore, I can’t be an idiot.
Sidney: I beg to differ.",,
fallacy of logic,https://www.pesec.no/24-most-common-logical-fallacies/,argument from fallacy,"Recognising that Amanda had committed a fallacy in arguing that we should eat healthy food because a nutritionist said it was popular, Alyse said we should therefore eat bacon double cheeseburgers every day.",,
